Date-Time,Signal,log_close_diff,1month_return,log_high_low,prev_month_volatility,prev2_month_volatilty,vol_ratio
2012-02-29,1,0.0375992886987806,0.0383150849177174,0.0403483617971343,0.5785193436552659,1.2494174023158668,0.46303128368705854
2012-03-31,1,0.028731175102241657,0.02914789670706175,0.05865331785560102,0.8886640564039519,0.5785193436552659,1.5361008515101582
2012-04-30,0,0.008337321060578162,0.008372173312618747,0.04202659903534034,0.5983025498413249,0.8886640564039519,0.6732606607972901
2012-05-31,0,-0.04777852163994112,-0.04665509103581511,0.07681016087010839,1.1420414756832253,0.5983025498413249,1.9088026216604037
2012-06-30,0,-0.01499016897762484,-0.014878375691812384,0.05123377118836636,0.8055467506461998,1.1420414756832253,0.7053568261733071
2012-07-31,1,-0.06320833835251705,-0.06125212387133738,0.09981950517476523,1.9270500651062705,0.8055467506461998,2.3922262284099767
2012-08-31,1,0.009929595149010595,0.009979057155934168,0.04186759241594995,0.5637509793308475,1.9270500651062705,0.2925460991070611
2012-09-30,0,0.04965591118518109,0.05090942797701192,0.06782256258934183,1.12617729806127,0.5637509793308475,1.9976502735268022
2012-10-31,1,-0.045927657841562386,-0.04488894551322875,0.06412746554023974,1.1149511076472935,1.12617729806127,0.9900315958834345
2012-11-30,1,0.020233763373223468,0.020439853610151326,0.04952701169342344,0.8382373044908439,1.1149511076472935,0.7518153026993665
2012-12-31,1,0.021669945708388205,0.021906444195665564,0.038660516294719116,0.6490536554201729,0.8382373044908439,0.7743077669567766
2013-01-31,1,0.05943601039461566,0.06123785061550113,0.04337481461278525,0.7540566504434895,0.6490536554201729,1.161778605122163
2013-02-28,1,0.016977504024090706,0.01712244090594406,0.021823069163851017,0.412553749499996,0.7540566504434895,0.5471124076120242
2013-03-31,1,0.026498467312824125,0.026852673416552175,0.025436184534169293,0.37944956876090163,0.412553749499996,0.9197578963245013
2013-04-30,0,0.026719486679385618,0.02707965282648117,0.049862826392795156,0.96117574959432,0.37944956876090163,2.5330790406036146
2013-05-31,0,-0.001060836776761498,-0.0010602742883484284,0.04536407573733836,0.7175967837082242,0.96117574959432,0.7465822811396332
2013-06-30,1,-0.002247615021857108,-0.0022450910265580104,0.04383111088212299,0.7883271418234684,0.7175967837082242,1.0985656007956737
2013-07-31,0,0.053332097605355955,0.05477987683185437,0.054338428834208585,0.9967312954851436,0.7883271418234684,1.2643625249025658
2013-08-31,1,-0.015638364963479923,-0.015516720665592842,0.037531926422057715,0.7729915231237984,0.9967312954851436,0.7755264900632589
2013-09-30,1,0.0019156412018466185,0.0019174772146473007,0.05342061976710255,1.1154800265065548,0.7729915231237984,1.4430688993828786
2013-10-31,1,0.06853969359242384,0.07094313368756922,0.0872640254559931,2.366815794051409,1.1154800265065548,2.1217912807132646
2013-11-30,1,0.024616422605925337,0.024921908240885804,0.030953754486076512,0.6382302647446582,2.366815794051409,0.2696577681916531
2013-12-31,0,0.021912319644732392,0.02215415770155671,0.041854179516496615,0.9627875596594172,0.6382302647446582,1.5085269578129568
2014-01-31,1,-0.027781935931916912,-0.02739956711457603,0.06511964432520045,1.4339729762002749,0.9627875596594172,1.4893970760356916
2014-02-28,1,0.030966541759503308,0.031450992773808695,0.054430718224676156,1.1960593389403857,1.4339729762002749,0.8340877818420889
2014-03-31,0,0.025113388069523346,0.025431385618010616,0.05115055925974499,0.8946640191289229,1.1960593389403857,0.7480097266089863
2014-04-30,1,-0.038098163415707376,-0.03738155766119711,0.05983385950067177,1.2519408123922504,0.8946640191289229,1.3993418597645013
2014-05-31,1,0.023392301343258204,0.023668047136026216,0.0364110767331427,0.790921106153931,1.2519408123922504,0.6317559890412171
2014-06-30,1,0.02085937318817166,0.021078450533557502,0.025719023307344102,0.5653223542925249,0.790921106153931,0.7147645320044101
2014-07-31,1,0.0057448387790648425,0.005761372010451016,0.043744067105912166,1.023999700551866,0.5653223542925249,1.8113554024116998
2014-08-31,0,0.023115267129603545,0.02338449534213205,0.025239163098686568,0.6640580124966975,1.023999700551866,0.648494342467889
2014-09-30,1,-0.01989942552063617,-0.019702738764371452,0.03349294149980775,0.7179570432539355,0.6640580124966975,1.0811661477505417
2014-10-31,1,0.008213394871480872,0.008247217334806711,0.0439434631505895,1.0656818582086942,0.7179570432539355,1.48432537604032
2014-11-30,1,0.03892252565337895,0.03968993123171427,0.03955302193128141,0.9057048693557496,1.0656818582086942,0.8498829762178272
2014-12-31,1,0.015220447285140715,0.015336868202464604,0.060878856430226946,1.3769454330244473,0.9057048693557496,1.520302561698606
2015-01-31,1,0.0003608556327066026,0.00036092074893279147,0.05911313895414949,1.1820989212545039,1.3769454330244473,0.858493657702931
2015-02-28,0,0.022007035590355883,0.022250976584249127,0.04208486593509164,0.9594729741492497,1.1820989212545039,0.8116689364127055
2015-03-31,0,-0.008666985675210626,-0.008629535625973572,0.03865513613897953,0.8567927500111062,0.9594729741492497,0.8929826822593012
2015-04-30,1,-0.02362855657657814,-0.023351587978305277,0.03230207810694541,0.7224446704409859,0.8567927500111062,0.8431965261513023
2015-05-31,1,0.0037596477789696436,0.003766724120084941,0.020969650820336305,0.5559220285754676,0.7224446704409859,0.7695011830264156
2015-06-30,1,0.014132159123976251,0.01423249015898076,0.038166810093064996,0.9768132545621049,0.5559220285754676,1.7571047815197351
2015-07-31,0,0.06748952036825084,0.0698190482294927,0.0680289626775874,1.835758968213529,0.9768132545621049,1.8793346216790234
2015-08-31,1,-0.054886950812333524,-0.053407846621077226,0.09463478739035658,2.578242498343889,1.835758968213529,1.4044558915340117
2015-09-30,1,0.005990589239183386,0.006008568703498085,0.037328404746564736,0.8278541959368355,2.578242498343889,0.3210924482350284
2015-10-31,0,0.003949390640233474,0.003957199760485253,0.04224396709304479,1.0217869921639529,0.8278541959368355,1.2342596041415899
2015-11-30,0,-0.026757493121402298,-0.02640268305543303,0.06052390821172793,1.4590572628126486,1.0217869921639529,1.427946601397459
2015-12-31,0,-0.053204181608957235,-0.051813609506856206,0.05579328312133924,1.3074661972948365,1.4590572628126486,0.8961034159649173
2016-01-31,1,-0.014386905478853684,-0.014283908481860674,0.05031736205867787,1.0612219547661537,1.3074661972948365,0.8116630142804723
2016-02-29,1,0.024759104162589196,0.025068156127401986,0.07895984964092317,1.9486899487668128,1.0612219547661537,1.836269915086913
2016-03-31,0,0.010219857772677088,0.010272258877603857,0.03543497879959112,0.8131610508115678,1.9486899487668128,0.41728600864707055
2016-04-30,0,-0.01581409600101935,-0.015689709733490598,0.022747412013872648,0.5793765567062353,0.8131610508115678,0.7124991490037478
2016-05-31,1,-0.010157648959358667,-0.010106234274531611,0.044719390936322156,0.9632505166918452,0.5793765567062353,1.6625638465041446
2016-06-30,1,0.00980347199766296,0.009851683447006598,0.04565609734589593,0.9828030691395166,0.9632505166918452,1.0202985122861101
2016-07-31,0,0.02750075623052428,0.02788239242299939,0.05302318595202493,1.2746889891215814,0.9828030691395166,1.2969932931096995
2016-08-31,0,-0.00693473957291868,-0.006910749752863654,0.02705207508514018,0.598920922025972,1.2746889891215814,0.4698565117744547
2016-09-30,0,-0.003829204961631305,-0.0038218829051788195,0.04724715926088141,1.0801710686400312,0.598920922025972,1.8035286945497455
2016-10-31,1,-0.03251239547708007,-0.0319895491944171,0.04301008829026731,0.9219707770090382,1.0801710686400312,0.853541447068961
2016-11-30,1,0.03486563936826581,0.03548057162880114,0.0743929846068303,1.873439225937446,0.9219707770090382,2.031994150633562
2016-12-31,1,0.006913157694873107,0.006937108730147967,0.02781787734171992,0.6111050045122689,1.873439225937446,0.32619419730921856
2017-01-31,1,0.033344014069471406,0.0339061563334484,0.038031659218360936,0.8204463680206942,0.6111050045122689,1.3425620179227682
2017-02-28,1,0.024055822181023423,0.02434749760610022,0.04143583534996953,1.1736883806888492,0.8204463680206942,1.4305485726268035
2017-03-31,1,0.027209469776353856,0.027583027808151472,0.0404178197808891,0.9749225427776453,1.1736883806888492,0.8306485425078961
2017-04-30,1,0.02654557621546516,0.02690104845860941,0.043226644194792385,1.271199613353722,0.9749225427776453,1.3038980612059248
2017-05-31,0,0.0361002781124915,0.03675980559483771,0.03662869259683976,1.150567795822377,1.271199613353722,0.9051039535694241
2017-06-30,0,-0.0229598028532898,-0.022698232273742902,0.038139053644845156,1.1604275653630767,1.150567795822377,1.0085694815868302
2017-07-31,0,-0.028533615942162527,-0.028130376716037242,0.027558563952425175,0.7641656184913735,1.1604275653630767,0.6585207395105959
2017-08-31,1,-0.032214590247399144,-0.031701227690085654,0.051891645221181726,1.5817708160585369,0.7641656184913735,2.0699319333174016
2017-09-30,0,0.030219410236266953,0.03068065103156714,0.03550947829381368,0.9944452210857246,1.5817708160585369,0.6286910916485913
2017-10-31,1,-0.004837144703509821,-0.004825464559505832,0.031814850952224916,0.8918825459408913,0.9944452210857246,0.8968644295631926
2017-11-30,1,0.055908368636744754,0.057500779058896834,0.06544575889686133,1.4974762566177238,0.8918825459408913,1.679006124105682
2017-12-31,1,0.006629867192980754,0.006651893412543242,0.018607185419074135,0.5316704267793324,1.4974762566177238,0.35504431167422335
2018-01-31,0,0.023129487571817542,0.023399048425686964,0.04963334770548222,1.3018282628864848,0.5316704267793324,2.448562487803752
